Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
98	4513.038	56.243164	4602.7446	4426.133	1000.0	383.2112	19.922112	388.1227	-124.82802	495000	-0.1425449	8179.8066	-0.016585425	-1388.794	17.64462	2.0823753	1170.9306273460388
99	4460.077	64.50877	4527.424	4360.6274	1000.0	384.8103	18.400085	389.9696	233.69595	500000	-0.04131114	7780.733	-0.015983041	-2009.4448	17.536488	1.9308027	1182.4529831409454
100	4499.201	71.433365	4564.2227	4370.1523	1000.0	380.6198	29.155928	391.6569	214.39667	505000	-0.14959162	8506.096	-0.014847711	-2319.0146	17.622152	2.0401037	1195.040582895279
101	4540.4897	84.803276	4706.087	4473.4644	1000.0	383.83856	26.486385	393.5411	226.33737	510000	0.0109377075	9217.965	-0.017163886	-2263.38	17.573128	2.0369663	1206.6409528255463
102	4477.292	38.2643	4523.2754	4411.758	1000.0	383.21146	29.99351	395.4367	222.7996	515000	-0.06296549	9179.777	-0.017827652	-2257.5127	17.533005	1.9364332	1217.8278443813324
103	4435.9707	38.302776	4505.4473	4388.92	1000.0	389.869	22.928892	396.9076	224.41257	520000	-0.032424908	7733.6016	-0.011832543	-2333.792	17.651781	2.098624	1229.5296475887299
104	4518.9946	64.023865	4624.014	4457.1963	1000.0	383.7697	34.51458	398.2197	211.71211	525000	-0.08336771	10128.632	-0.017858975	-2970.291	17.471338	1.9637496	1241.1565663814545
105	4525.8594	60.911266	4609.7734	4429.29	1000.0	389.4122	26.30848	399.66937	223.81348	530000	0.096507825	8255.834	-0.011852652	-2486.2114	17.656628	2.020721	1252.5176124572754
106	4440.2124	77.08761	4576.741	4361.282	1000.0	391.5454	24.587059	401.34097	142.57475	535000	-0.03648315	7187.6206	-0.012672644	-2659.436	17.627975	2.0396647	1263.7687952518463
107	4484.558	93.070045	4599.7637	4318.668	1000.0	384.2344	35.28102	402.83496	145.6491	540000	-0.2508859	9488.315	-0.018005073	-3037.9604	17.642479	2.1619716	1275.411544084549
108	4481.732	80.10917	4634.3286	4404.9004	1000.0	389.21585	30.830252	404.04153	225.6093	545000	0.12238225	8227.213	-0.014478333	-2505.6987	17.668922	2.112356	1286.7982399463654
109	4547.1797	121.88417	4777.704	4426.803	1000.0	393.95956	27.803709	405.28595	-182.9589	550000	0.02634486	10149.923	-0.012723931	-2195.7007	17.481009	2.000713	1298.154399394989
110	4438.116	27.256683	4466.9785	4391.6514	1000.0	396.0742	22.632494	406.29596	45.889374	555000	-0.04471703	8324.817	-0.016178675	-2278.7563	17.76206	2.1682005	1310.5940351486206
111	4545.064	78.71753	4683.761	4469.0986	1000.0	391.04333	30.72613	407.12735	-153.67628	560000	-0.03716948	9585.095	-0.014972404	-3804.0737	17.532963	1.9791459	1322.4982936382294
112	4508.087	100.527824	4638.5117	4356.7	1000.0	382.72043	42.709293	409.1116	107.62772	565000	0.0934101	10003.059	-0.017638117	-3648.274	17.673006	2.1520445	1333.9530136585236
113	4471.59	102.03637	4672.4126	4393.308	1000.0	391.36884	33.02867	410.1726	116.253555	570000	0.10005743	8892.391	-0.016517282	-3060.3354	17.738422	2.1446533	1345.4392170906067
